seed,density,gridSize,numberOfRightAngleTurns,visitSize,visitExcess,duration,pathSize,maxMemory,algorithm,message
None,None,50,34,258,153,0.0033685420639812946,105,15472,literbs-pruned-spacing,MERGEINTRAIL R:232
None,None,50,37,396,311,0.0041056659538298845,85,17736,literbs-8,MERGEPOINT R:415
None,None,50,35,396,312,0.005295792012475431,84,27248,literbs-8-pruned,MERGEINTRAIL R:415
None,None,50,32,258,174,0.003614083048887551,84,15160,literbs-8-pruned-spacing,MERGEINTRAIL R:232
None,None,50,43,318,227,0.0031941670458763838,91,16472,literbs-8-pythag,MERGEPOINT R:292
None,None,50,37,318,233,0.003375958069227636,85,16408,literbs-8-pythag-pruned,MERGEINTRAIL R:292
None,None,50,32,274,192,0.004147915984503925,82,26184,jps,
None,None,50,29,1116,1032,0.20535216701682657,84,60368,bf,
None,None,50,32,1116,1032,0.03913608402945101,84,95392,spfa,
None,None,50,47,214,135,0.0038200829876586795,78,36696,da2,
None,None,50,46,517,439,0.004950500093400478,78,52888,a2,
None,None,50,44,1117,1039,0.045190167031250894,78,90048,lee,
None,None,50,34,296,191,0.002680499921552837,105,16080,literbs,MERGEINTRAIL R:270
None,None,50,34,286,182,0.002686499967239797,104,15960,literbs-pythag,MERGEPOINT R:258
None,None,50,34,296,192,0.003147584036923945,104,16072,literbs-pruned,MERGEINTRAIL R:270
None,None,50,34,296,192,0.0038224579766392708,104,16072,literbs-pruned-spacing,MERGEINTRAIL R:270
None,None,50,44,454,374,0.0041917499620467424,80,18776,literbs-8,MERGEPOINT R:423
None,None,50,45,454,376,0.005128459073603153,78,25632,literbs-8-pruned,MERGEINTRAIL R:423
None,None,50,46,296,218,0.004105916945263743,78,15680,literbs-8-pruned-spacing,MERGEINTRAIL R:270
None,None,50,46,492,413,0.005056124995462596,79,21720,literbs-8-pythag,MERGEPOINT R:455
None,None,50,45,492,414,0.005289792083203793,78,19240,literbs-8-pythag-pruned,MERGEINTRAIL R:455
None,None,50,46,472,399,0.007843917002901435,73,53672,jps,
