seed,density,gridSize,numberOfRightAngleTurns,visitSize,visitExcess,duration,pathSize,maxMemory,algorithm,message
None,8,50,50,2308,2256,0.01953649998176843,52,340328,spfa,
None,8,50,49,276,219,0.0024493340170010924,56,43096,da2,
None,8,50,50,2181,2128,0.024027917068451643,53,196648,a2,
None,8,50,49,2309,2258,0.3478127920534462,51,123832,lee,
None,8,50,15,258,158,0.0011924169957637787,100,11184,literbs,MERGEINTRAIL R:97
None,8,50,67,267,164,0.0013399580493569374,103,11280,literbs-pythag,MERGEPOINT R:102
None,8,50,15,258,159,0.0015048329951241612,99,11176,literbs-pruned,MERGEDIRECT R:97
None,8,50,27,276,177,0.0032804999500513077,99,11392,literbs-pruned-spacing,MERGEDIRECT R:97
None,8,50,49,306,255,0.0008214999688789248,51,9392,literbs-8,MERGEPOINT R:49
None,8,50,49,306,255,0.0009187089744955301,51,9392,literbs-8-pruned,MERGEINTRAIL R:49
None,8,50,57,377,313,0.004687374923378229,64,10888,literbs-8-pruned-spacing,MERGEINTRAIL R:71
None,8,50,49,306,255,0.000953415990807116,51,9392,literbs-8-pythag,MERGEPOINT R:49
None,8,50,49,306,255,0.0010335830738767982,51,9392,literbs-8-pythag-pruned,MERGEINTRAIL R:49
None,8,50,49,246,195,0.006210541934706271,51,29352,jps,
None,8,50,49,2309,2258,0.03396491694729775,51,237688,bf,
None,8,50,49,2309,2258,0.01950024999678135,51,342008,spfa,
None,8,50,50,278,223,0.0024743329267948866,54,43096,da2,
None,8,50,49,2118,2066,0.023483250057324767,52,192264,a2,
None,8,50,49,2306,2254,0.34260833403095603,52,123832,lee,
None,8,50,15,235,133,0.0011877089273184538,102,10808,literbs,MERGEINTRAIL R:99
None,8,50,59,267,168,0.0012943330220878124,99,11288,literbs-pythag,MERGEPOINT R:97
None,8,50,15,235,134,0.001493167015723884,101,10800,literbs-pruned,MERGEDIRECT R:99
None,8,50,29,281,182,0.003378082998096943,99,11600,literbs-pruned-spacing,MERGEDIRECT R:97
None,8,50,50,308,256,0.0008295419393107295,52,9240,literbs-8,MERGEPOINT R:51
None,8,50,50,308,256,0.0008941671112552285,52,9240,literbs-8-pruned,MERGEDIRECT R:51
None,8,50,46,375,306,0.004410292021930218,69,11104,literbs-8-pruned-spacing,MERGEDIRECT R:69
None,8,50,50,308,256,0.000975125003606081,52,9240,literbs-8-pythag,MERGEPOINT R:51
None,8,50,50,308,256,0.0010448750108480453,52,9240,literbs-8-pythag-pruned,MERGEDIRECT R:51
None,8,50,50,285,233,0.007834792020730674,52,32504,jps,
None,8,50,49,2306,2254,0.048707916983403265,52,237968,bf,
None,8,50,50,2306,2254,0.019585042027756572,52,340720,spfa,
None,8,50,51,278,221,0.0024188749957829714,56,43112,da2,
None,8,50,49,2135,2081,0.02348095807246864,54,192824,a2,
None,8,50,49,2309,2258,0.3472227919846773,51,123832,lee,
None,8,50,18,248,146,0.001223791972734034,102,10968,literbs,MERGEINTRAIL R:99
None,8,50,59,255,154,0.0013285420136526227,101,11064,literbs-pythag,MERGEPOINT R:99
None,8,50,19,248,147,0.0015107920626178384,101,10960,literbs-pruned,MERGEDIRECT R:99
None,8,50,31,276,177,0.003329291008412838,99,11384,literbs-pruned-spacing,MERGEDIRECT R:97
None,8,50,50,317,264,0.0008191249798983335,53,9696,literbs-8,MERGEPOINT R:51
None,8,50,50,317,264,0.0008862910326570272,53,9696,literbs-8-pruned,MERGEINTRAIL R:51
None,8,50,50,341,280,0.003970374935306609,61,10184,literbs-8-pruned-spacing,MERGEINTRAIL R:62
None,8,50,49,307,256,0.0009616250172257423,51,9208,literbs-8-pythag,MERGEPOINT R:49
None,8,50,49,307,256,0.001026917016133666,51,9208,literbs-8-pythag-pruned,MERGEINTRAIL R:49
None,8,50,49,206,155,0.004470832995139062,51,29680,jps,
None,8,50,49,2309,2258,0.06072891701478511,51,237744,bf,
None,8,50,49,2309,2258,0.019839624990709126,51,341784,spfa,
None,8,50,48,290,234,0.002514666994102299,55,43072,da2,
None,8,50,49,2269,2217,0.0253303749486804,52,198824,a2,
